Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
7.0,214.25,0.0,0.0,118.0,2652.552904,0.001652893,0.010020661,0.0,0.0,Nov,2.0,2.0,4.0,10.0,Returning_Visitor,0.0,No
2.0,133.5,0.0,0.0,4.0,454.33333330000005,0.0,0.025,0.0,0.0,Nov,3.0,2.0,1.0,3.0,New_Visitor,0.0,No
2.0,49.4,2.0,7.0,4.0,53.2,0.028571429,0.042857143,0.0,0.0,Nov,3.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,45.0,1438.722222,0.004545455,0.027727273,0.0,0.8,May,4.0,2.0,3.0,4.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,6.0,903.3571429,0.054545455,0.054385965,0.0,0.0,Dec,3.0,3.0,1.0,3.0,Returning_Visitor,0.0,No
7.0,135.91666669999998,0.0,0.0,43.0,1719.4166670000004,0.004347826,0.026231884,4.242688406,0.0,May,1.0,1.0,3.0,3.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,9.0,191.5625,0.0,0.024691358,0.0,0.0,Nov,3.0,3.0,1.0,11.0,New_Visitor,1.0,No
1.0,5.5,2.0,28.0,20.0,929.3333332999997,0.0,0.015333333,0.0,0.0,Dec,2.0,2.0,6.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,4.0,137.0,0.15,0.15,0.0,0.2,May,3.0,3.0,2.0,11.0,Returning_Visitor,0.0,No
3.0,25.2,0.0,0.0,54.0,2008.807143,0.014423077,0.013672299999999998,0.0,0.0,May,3.0,2.0,4.0,13.0,Returning_Visitor,0.0,No
1.0,13.0,1.0,53.0,16.0,388.7444444,0.0,0.006666666999999999,0.0,0.0,May,1.0,1.0,1.0,1.0,Returning_Visitor,0.0,No
3.0,64.0,0.0,0.0,24.0,832.0909091,0.0,0.009876543,0.0,0.0,Mar,2.0,10.0,1.0,3.0,New_Visitor,0.0,No
3.0,137.0,4.0,219.0,22.0,924.0,0.007142857,0.028571429,29.90282143,0.2,May,2.0,2.0,9.0,2.0,,0.0,Yes
0.0,0.0,0.0,0.0,5.0,239.0,0.0,0.04,0.0,0.0,Mar,2.0,2.0,9.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,13.0,173.25,0.046153846,0.061538462,0.0,0.0,Dec,2.0,2.0,3.0,1.0,Returning_Visitor,0.0,No
4.0,49.0,0.0,0.0,17.0,283.7916667,0.0,0.030952381,0.0,0.0,Dec,2.0,2.0,1.0,13.0,Returning_Visitor,1.0,No
0.0,-1.0,0.0,-1.0,1.0,-1.0,0.2,0.2,0.0,0.0,Jul,1.0,1.0,3.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,24.0,255.3222222,0.025,0.038888889,0.0,0.6,May,2.0,2.0,8.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,11.0,399.6666667,0.054545455,0.072727273,0.0,0.8,May,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
5.0,1417.5,0.0,0.0,36.0,1051.248276,0.0,0.0022932020000000003,0.0,0.0,Mar,2.0,2.0,5.0,2.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,61.0,4501.4337,0.015,0.036678391,0.0,0.2,May,4.0,5.0,3.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,16.0,1533.0,0.0,0.00625,0.0,0.0,Mar,2.0,2.0,7.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,3.0,2.0,1.0,13.0,Returning_Visitor,0.0,No
5.0,64.9,0.0,0.0,21.0,1922.15,0.0,0.009333333,60.62885042,0.0,Nov,3.0,2.0,1.0,2.0,,0.0,Yes
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,3.0,2.0,3.0,3.0,Returning_Visitor,0.0,No
1.0,86.6,0.0,0.0,14.0,349.5761905,0.0,0.004761905,60.43737784,0.0,Nov,1.0,1.0,1.0,3.0,,0.0,Yes
7.0,275.08444439999994,0.0,0.0,70.0,806.0266667000002,0.0,0.002666667,0.0,0.0,Oct,2.0,5.0,1.0,2.0,New_Visitor,0.0,No
6.0,99.5,0.0,0.0,11.0,143.0,0.0,0.014285714,0.0,0.0,May,2.0,10.0,8.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,3.0,2.0,9.0,3.0,Returning_Visitor,0.0,No
,466.5,2.0,75.25,44.0,1616.425824,0.006944444,0.010974434,0.0,0.0,Mar,3.0,2.0,4.0,1.0,Returning_Visitor,0.0,No
2.0,33.5,0.0,0.0,23.0,833.6695513,0.009090909,0.012947658,29.38287135,0.0,Dec,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,Yes
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,1.0,1.0,1.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,6.0,97.5,0.0,0.016666667,0.0,0.0,Dec,1.0,1.0,3.0,2.0,Returning_Visitor,0.0,No
7.0,79.2,0.0,0.0,30.0,1011.916667,0.0,0.018285714,12.9058765,0.0,Sep,2.0,2.0,4.0,4.0,Returning_Visitor,0.0,No
0.0,0.0,1.0,0.0,10.0,1584.25,0.02,0.05,0.0,0.0,Dec,2.0,2.0,1.0,8.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,5.0,164.33333330000005,0.06,0.06,0.0,0.0,Mar,3.0,2.0,2.0,1.0,Returning_Visitor,0.0,No
11.0,771.9285714,2.0,214.1666667,39.0,1022.474026,0.000833333,0.012361111,52.05165,0.0,May,3.0,2.0,1.0,2.0,,0.0,Yes
0.0,0.0,0.0,0.0,69.0,1002.104167,0.0,0.013140097,0.0,0.0,Nov,2.0,2.0,4.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,5.0,223.0,0.0,0.04,0.0,0.0,May,2.0,2.0,3.0,13.0,Returning_Visitor,0.0,No
3.0,453.0,3.0,493.5,36.0,1199.5226189999996,0.004761905,0.011534392,9.323531746,0.0,May,6.0,,2.0,4.0,Returning_Visitor,0.0,No
8.0,186.5,0.0,0.0,57.0,1925.102381,0.005,0.0175,23.4154,0.0,May,2.0,2.0,3.0,6.0,Returning_Visitor,0.0,No
0.0,0.0,1.0,1729.0,19.0,1401.083333,0.02,0.05,0.0,0.0,Dec,2.0,2.0,1.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,3.0,2.0,3.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,2.0,23.0,15.0,506.0,0.033333333,0.06,0.0,0.6,May,2.0,2.0,1.0,4.0,Returning_Visitor,0.0,No
2.0,11.0,0.0,0.0,20.0,363.6666667,0.01,0.016666667,0.0,0.0,Mar,2.0,2.0,1.0,3.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,47.0,1447.577273,0.0,0.011134752,0.0,0.6,May,2.0,2.0,3.0,3.0,Returning_Visitor,0.0,No
4.0,59.53333333,0.0,0.0,13.0,183.65,0.0,0.011764706000000002,0.0,0.0,Sep,2.0,2.0,9.0,2.0,New_Visitor,0.0,No
0.0,0.0,2.0,5.0,13.0,354.2833333000001,0.035294118,0.037647059,68.75226072,0.0,Sep,3.0,2.0,4.0,4.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,19.0,522.0,0.021052632,0.034210526,0.0,0.0,May,2.0,2.0,7.0,2.0,Returning_Visitor,0.0,No
1.0,64.5,0.0,0.0,32.0,1443.641667,0.0,0.010784314,111.2629939,0.0,Nov,2.0,2.0,1.0,2.0,,1.0,Yes
6.0,408.2,0.0,0.0,33.0,878.6238095000001,0.0,0.02045045,19.3654955,0.0,Mar,2.0,2.0,1.0,2.0,,0.0,Yes
1.0,0.0,0.0,0.0,8.0,192.1666667,0.0,0.025,0.0,0.0,Mar,1.0,1.0,9.0,9.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,5.0,108.0,0.0,0.05,0.0,0.0,May,1.0,1.0,4.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,8.0,707.5,51.0,3981.892484,0.003389831,0.015404896,0.0,0.4,May,2.0,2.0,8.0,3.0,Returning_Visitor,0.0,No
0.0,,0.0,0.0,32.0,1420.25,0.00625,0.027083333,0.0,0.0,Mar,4.0,2.0,1.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,29.0,4279.9666670000015,0.044827586,0.072413793,0.0,0.0,Dec,2.0,2.0,1.0,1.0,Returning_Visitor,0.0,No
2.0,104.3,0.0,0.0,48.0,2307.661212,0.025510204,0.035488427999999995,4.348145623,0.0,Oct,1.0,1.0,4.0,1.0,Returning_Visitor,1.0,No
8.0,183.0833333,1.0,40.5,349.0,6879.801826000001,0.000568182,0.004306345,1.625051033,0.0,Nov,4.0,2.0,9.0,10.0,Returning_Visitor,0.0,No
3.0,223.0,1.0,24.0,27.0,1460.566667,0.0,0.006666666999999999,0.0,0.0,Mar,2.0,2.0,8.0,2.0,New_Visitor,1.0,No
0.0,0.0,0.0,0.0,3.0,293.5,0.0,0.133333333,0.0,0.4,May,2.0,2.0,1.0,5.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,25.0,954.0833332999997,0.034722222000000004,0.061527778,120.58791399999998,0.0,Nov,3.0,2.0,1.0,13.0,Returning_Visitor,0.0,No
4.0,82.46666667,0.0,0.0,10.0,153.9,0.016666667,0.016666667,0.0,0.0,Jul,3.0,2.0,6.0,4.0,,0.0,Yes
1.0,21.2,0.0,0.0,12.0,249.4095238,0.015384615,0.019230769,0.0,0.0,Oct,2.0,2.0,8.0,2.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,9.0,147.0,0.022222222000000003,0.014814815,0.0,,May,2.0,2.0,7.0,3.0,Returning_Visitor,0.0,No
4.0,699.0,0.0,0.0,9.0,261.7,0.0,0.020512821,0.0,0.0,May,3.0,2.0,3.0,11.0,New_Visitor,0.0,No
0.0,0.0,0.0,0.0,13.0,973.5,0.0,0.046153846,0.0,0.0,Mar,2.0,2.0,1.0,1.0,Returning_Visitor,1.0,No
8.0,115.2,1.0,11.0,18.0,436.6,0.008695652,0.008695652,0.0,0.0,Nov,2.0,2.0,7.0,2.0,Returning_Visitor,0.0,No
9.0,296.1166667,1.0,26.5,79.0,5057.175,0.002298851,0.022687466,17.78922266,0.0,Nov,2.0,2.0,1.0,10.0,,0.0,Yes
11.0,334.1666667,2.0,34.0,140.0,4817.369546,0.0026845640000000004,0.009552573,11.97037051,0.0,Nov,2.0,2.0,9.0,2.0,Returning_Visitor,0.0,No
4.0,69.83333333,0.0,0.0,133.0,4885.049069,0.002962963,0.008689192,15.95538838,0.0,Nov,1.0,2.0,1.0,,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,3.0,60.4,0.066666667,0.133333333,0.0,0.0,June,3.0,2.0,2.0,1.0,Returning_Visitor,0.0,No
9.0,283.25,0.0,0.0,38.0,1166.166667,0.0,0.004761905,18.60589711,0.0,Nov,1.0,1.0,9.0,20.0,,0.0,Yes
0.0,0.0,0.0,0.0,5.0,91.0,0.0,0.06,0.0,0.6,May,1.0,1.0,1.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,26.0,392.0,0.007692308,0.030128205,0.0,0.0,Mar,2.0,2.0,4.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,2.0,262.0,0.1,0.15,0.0,0.0,May,3.0,2.0,1.0,4.0,Returning_Visitor,0.0,No
3.0,23.0,0.0,0.0,6.0,83.0,0.0,0.014285714,0.0,0.0,Mar,2.0,2.0,6.0,2.0,New_Visitor,0.0,No
7.0,91.25,1.0,0.0,95.0,2900.791667,0.003960396,0.023267327,4.48567854,0.0,Nov,2.0,2.0,1.0,2.0,,1.0,Yes
4.0,378.75,1.0,0.0,15.0,638.9166667000002,0.010526316,0.031578947,0.0,0.0,Nov,2.0,2.0,1.0,2.0,New_Visitor,0.0,Yes
2.0,84.5,0.0,0.0,17.0,596.0833332999998,0.0,0.03697479,0.0,0.0,May,2.0,4.0,3.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,7.0,1018.0,0.0,0.028571429,0.0,0.0,Mar,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,10.0,450.0,0.0,0.014,0.0,0.8,May,3.0,2.0,1.0,13.0,Returning_Visitor,0.0,No
1.0,52.4,0.0,0.0,13.0,447.2,0.0,0.007692308,42.30391708,0.0,Aug,1.0,1.0,1.0,20.0,,1.0,Yes
0.0,0.0,2.0,19.0,22.0,2267.833333,0.0,0.041666667,0.0,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,0.0,No
2.0,29.33333333,0.0,0.0,98.0,2680.828571,0.009183673,0.014160401,16.04860714,0.0,May,3.0,2.0,3.0,13.0,Returning_Visitor,0.0,Yes
0.0,0.0,0.0,0.0,96.0,2857.712454,0.002393617,0.019742908,0.0,0.0,Nov,3.0,2.0,1.0,6.0,Returning_Visitor,1.0,No
3.0,143.0,2.0,29.0,3.0,380.0,0.0,0.042857143,0.0,0.4,May,2.0,2.0,4.0,3.0,New_Visitor,0.0,No
0.0,0.0,0.0,0.0,20.0,665.4722222,0.0,0.0145,0.0,0.8,Feb,3.0,2.0,7.0,4.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2.0,2.0,7.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,19.0,465.63333330000006,0.0,0.026315789,0.0,0.0,Nov,1.0,1.0,1.0,2.0,New_Visitor,1.0,No
0.0,0.0,0.0,0.0,8.0,136.16666669999998,0.0,0.008333333,0.0,1.0,Feb,2.0,2.0,5.0,1.0,Returning_Visitor,1.0,No
1.0,6.4,0.0,0.0,13.0,135.0,0.0,0.005555556,0.0,0.0,May,3.0,2.0,3.0,4.0,Returning_Visitor,1.0,No
5.0,271.0,2.0,42.2,6.0,147.9,0.0,0.036363636,0.0,0.0,Aug,3.0,2.0,7.0,2.0,New_Visitor,1.0,No
3.0,61.4,1.0,0.0,19.0,381.6,0.040909091,0.056818182,8.330574815,0.0,Aug,1.0,1.0,4.0,1.0,,0.0,Yes
0.0,0.0,0.0,0.0,24.0,597.8333332999998,0.008333333,0.020833333,0.0,0.4,May,2.0,2.0,2.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,20.0,873.7365079,0.0075,0.028166667000000006,0.0,0.0,Feb,1.0,2.0,1.0,1.0,Returning_Visitor,0.0,No
4.0,124.6,0.0,0.0,4.0,71.0,0.0,0.028571429,0.0,0.0,Jul,3.0,3.0,4.0,1.0,New_Visitor,0.0,No
0.0,0.0,2.0,23.0,52.0,4167.4880950000015,0.009615385,0.024839744,0.0,0.0,May,2.0,2.0,3.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,8.0,118.0,0.0,0.0125,0.0,0.2,May,2.0,2.0,2.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,3.0,59.0,0.0,0.066666667,0.0,0.0,Dec,1.0,1.0,3.0,2.0,Other,0.0,No
3.0,285.8,1.0,23.5,56.0,2915.166667,0.0,0.003448276,80.118,0.0,May,2.0,4.0,3.0,3.0,New_Visitor,0.0,Yes
1.0,5.0,0.0,0.0,21.0,411.0833333,0.015789473999999998,0.016140351,0.0,0.0,Nov,3.0,2.0,7.0,3.0,Returning_Visitor,0.0,No
1.0,30.5,0.0,0.0,324.0,14213.636519999998,0.002063983,0.010072239,4.485584737,0.0,Nov,2.0,2.0,9.0,1.0,,1.0,Yes
2.0,123.0,0.0,0.0,6.0,178.33333330000005,0.0,0.023809524,0.0,0.0,May,3.0,2.0,1.0,1.0,Returning_Visitor,1.0,No
2.0,93.0,3.0,808.5,33.0,1310.472222,0.018518519,0.044312169000000005,0.0,0.4,May,2.0,2.0,6.0,4.0,Returning_Visitor,0.0,No
3.0,189.4,4.0,130.76,93.0,3856.82978,0.037525773,0.06218704,7.5421442710000015,0.0,June,2.0,2.0,,1.0,Returning_Visitor,0.0,No
8.0,199.625,2.0,10.0,81.0,4272.607937,0.002352941,0.018627451,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
8.0,825.0,1.0,55.5,148.0,8629.783691,0.0095,0.019155126,1.60801626,0.0,Nov,1.0,1.0,2.0,2.0,Returning_Visitor,0.0,No
2.0,374.0,0.0,0.0,3.0,1370.0,0.0,0.025,0.0,0.0,Mar,2.0,2.0,1.0,8.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,81.0,1950.840873,0.0049382720000000005,0.024773663,0.0,0.0,Nov,2.0,2.0,1.0,2.0,,0.0,Yes
0.0,0.0,0.0,0.0,19.0,187.2,0.068421053,0.131578947,0.0,0.0,Nov,3.0,2.0,3.0,13.0,Returning_Visitor,0.0,No
1.0,512.0,0.0,0.0,5.0,322.0,0.0,0.06,0.0,0.6,May,1.0,1.0,1.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,23.0,1202.75,0.0,0.004545455,0.0,0.0,Dec,8.0,13.0,9.0,20.0,Other,1.0,No
0.0,0.0,0.0,0.0,34.0,1266.333333,0.005882353000000001,0.026470588,0.0,0.4,May,2.0,2.0,3.0,4.0,Returning_Visitor,0.0,No
5.0,72.5,0.0,0.0,55.0,936.1333333,0.003571429,0.020238095,23.27552205,0.0,Nov,2.0,2.0,1.0,2.0,,0.0,Yes
3.0,100.0,0.0,0.0,8.0,127.6666667,0.0,0.005,0.0,0.0,May,3.0,2.0,4.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,2.0,51.0,0.0,0.05,0.0,0.0,May,,2.0,1.0,7.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,16.0,953.5,0.0,0.014285714,21.588,0.8,May,2.0,2.0,9.0,4.0,,0.0,Yes
0.0,0.0,0.0,0.0,40.0,589.5,0.018333333,0.034416667000000005,0.0,0.0,Aug,3.0,2.0,1.0,1.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,18.0,495.0,0.011111111000000002,0.03,0.0,0.8,May,,2.0,1.0,13.0,Returning_Visitor,0.0,No
8.0,363.05,0.0,0.0,8.0,345.0,0.0,0.016666667,13.64300463,0.0,Dec,2.0,2.0,3.0,3.0,,0.0,Yes
0.0,0.0,0.0,0.0,12.0,749.75,0.0,0.016666667,0.0,0.0,Nov,8.0,2.0,1.0,10.0,Returning_Visitor,0.0,No
1.0,15.0,2.0,4.0,108.0,6740.557143000001,0.013761468,0.032553517000000004,24.80248887,0.0,Nov,2.0,2.0,1.0,1.0,,0.0,Yes
0.0,0.0,0.0,0.0,22.0,657.42,0.021212121,0.046969697000000005,0.0,0.0,Jul,3.0,2.0,3.0,4.0,Returning_Visitor,1.0,No
1.0,5.0,0.0,0.0,17.0,389.0,0.0,0.041666667,9.297,0.0,May,2.0,4.0,3.0,2.0,Returning_Visitor,0.0,No
3.0,509.6666667,0.0,0.0,19.0,976.3382353,0.0,0.010454545,23.62159091,0.0,May,1.0,1.0,1.0,2.0,,1.0,Yes
6.0,86.32857143,4.0,24.0,131.0,5619.384897,0.01294547,0.035488294,3.61382908,0.0,Nov,3.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
1.0,60.5,0.0,0.0,21.0,320.9833333,0.0,0.01,0.0,0.0,Nov,2.0,5.0,1.0,2.0,Returning_Visitor,0.0,No
5.0,113.5,0.0,0.0,24.0,495.2738095,0.016666667,,0.0,0.0,May,3.0,2.0,8.0,6.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,3.0,2.0,1.0,3.0,Returning_Visitor,0.0,No
4.0,49.85714286,0.0,0.0,94.0,4804.834524,0.008843537,0.023561816,0.0,0.0,Nov,2.0,2.0,1.0,2.0,,0.0,Yes
0.0,0.0,0.0,0.0,5.0,29.0,0.0,0.04,0.0,0.0,Mar,2.0,2.0,7.0,2.0,Returning_Visitor,0.0,No
1.0,72.0,1.0,6.0,84.0,1212.030303,0.005102041,0.021451247000000003,0.0,0.0,May,2.0,2.0,5.0,6.0,Returning_Visitor,0.0,No
6.0,85.2,0.0,0.0,11.0,203.0,0.0,0.0,0.0,0.0,Nov,2.0,2.0,5.0,2.0,Returning_Visitor,0.0,No
7.0,156.9,0.0,0.0,32.0,1123.691667,0.002702703,0.011312741,6.587999999999999,0.0,May,3.0,5.0,7.0,2.0,,0.0,Yes
3.0,91.5,0.0,0.0,36.0,1266.5,0.038888889,0.052777778,0.0,0.4,May,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,4.0,35.33333333,0.05,0.1,0.0,0.0,June,1.0,1.0,1.0,,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,12.0,157.0,0.008333333,0.033333333,0.0,0.0,Nov,3.0,2.0,7.0,1.0,Returning_Visitor,0.0,No
5.0,78.0,0.0,0.0,21.0,406.8,0.0,0.009937888,0.0,0.0,May,2.0,4.0,1.0,3.0,Returning_Visitor,0.0,No
8.0,108.3844538,0.0,0.0,65.0,2008.900974,0.001449275,0.02037037,17.43149651,0.0,Dec,2.0,2.0,3.0,2.0,Returning_Visitor,0.0,No
4.0,23.53333333,0.0,0.0,10.0,118.0,0.011111111000000002,0.066666667,0.0,0.0,June,2.0,2.0,2.0,3.0,Returning_Visitor,1.0,No
3.0,72.5,4.0,148.0,24.0,377.5,0.006666666999999999,,0.0,0.6,May,1.0,1.0,1.0,3.0,Returning_Visitor,0.0,No
5.0,71.0,0.0,0.0,57.0,1422.909324,0.005263158,0.018891527,13.55041394,0.0,Nov,2.0,4.0,4.0,2.0,,0.0,Yes
0.0,0.0,0.0,0.0,42.0,2385.666667,0.003333333,0.035833332999999995,0.0,0.0,Jul,2.0,5.0,7.0,1.0,Returning_Visitor,0.0,No
4.0,38.30555556,0.0,0.0,52.0,1630.972222,0.012,0.026,0.0,1.0,May,6.0,5.0,3.0,2.0,Returning_Visitor,1.0,No
2.0,47.0,0.0,0.0,11.0,624.0,0.0,0.020512821,0.0,0.0,Mar,2.0,2.0,1.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,10.0,249.5,0.0,0.02,0.0,0.0,Dec,2.0,2.0,3.0,8.0,Returning_Visitor,0.0,No
0.0,0.0,2.0,105.0,194.0,6460.192638,0.003760684,0.017284446000000002,1.79107248,0.0,Nov,2.0,2.0,3.0,2.0,,0.0,Yes
5.0,176.0,0.0,0.0,15.0,537.2,0.011764706000000002,0.023529412000000003,,0.6,May,2.0,2.0,2.0,6.0,,0.0,Yes
0.0,0.0,0.0,0.0,10.0,322.5,0.04,0.07,0.0,0.0,Mar,2.0,2.0,4.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,23.0,1888.5,0.0,0.008695652,46.00643478,0.0,May,2.0,2.0,4.0,4.0,,1.0,Yes
0.0,0.0,0.0,0.0,2.0,34.5,0.0,0.1,0.0,0.0,Nov,2.0,2.0,3.0,3.0,Returning_Visitor,1.0,No
8.0,125.6309524,6.0,75.0,312.0,13379.36658,0.002769231,0.014969192,8.055833997999999,0.0,Dec,2.0,2.0,4.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,48.0,1361.63442,0.010204082,0.01728863,14.5218625,0.0,Dec,1.0,1.0,4.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,35.0,586.375,0.018285714,0.053714285999999986,0.0,0.0,Nov,2.0,4.0,1.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Mar,3.0,2.0,1.0,10.0,Returning_Visitor,0.0,No
8.0,96.75,,73.75,64.0,2527.083333,0.0,0.005239899,0.0,0.0,Nov,2.0,2.0,4.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,19.0,1440.166667,0.026315789,0.040350877,0.0,0.0,Nov,1.0,1.0,1.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Mar,1.0,1.0,1.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,34.0,910.2333333,0.0,0.023529412000000003,0.0,0.0,Dec,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,10.0,518.25,60.0,2068.248473,0.002857143,0.034058957,0.0,0.0,Nov,1.0,1.0,1.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,46.0,3346.041667,0.0,0.01884058,0.0,0.0,Nov,2.0,2.0,3.0,2.0,,1.0,Yes
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,June,1.0,1.0,9.0,5.0,Returning_Visitor,0.0,No
1.0,8.1,0.0,0.0,16.0,2227.8,0.0,0.021428571,0.0,0.0,Sep,2.0,2.0,1.0,5.0,,0.0,Yes
0.0,0.0,3.0,146.0,23.0,1249.216667,0.015384615,0.029102564,15.33867021,0.0,Aug,3.0,2.0,3.0,4.0,Returning_Visitor,0.0,No
3.0,51.0,3.0,89.0,6.0,154.5,0.0,0.02,0.0,0.8,May,1.0,1.0,7.0,3.0,Returning_Visitor,0.0,No
1.0,27.2,0.0,0.0,71.0,1722.721127,0.005555556,0.034027778,0.0,0.0,Jul,2.0,2.0,7.0,1.0,Returning_Visitor,1.0,No
3.0,32.0,0.0,0.0,15.0,371.25,0.0,0.011764706000000002,0.0,0.0,Nov,1.0,8.0,4.0,11.0,Returning_Visitor,0.0,No
4.0,183.0,3.0,48.0,34.0,2141.4,0.005405405,0.021621622000000004,0.0,0.0,May,2.0,2.0,1.0,4.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,5.0,143.0,0.0,0.04,0.0,0.0,Mar,,4.0,1.0,1.0,Returning_Visitor,0.0,No
1.0,78.6,0.0,0.0,5.0,744.8,0.0,0.0,0.0,0.0,Sep,2.0,2.0,1.0,4.0,New_Visitor,0.0,No
2.0,173.0,0.0,0.0,7.0,224.0,0.066666667,0.111111111,0.0,0.0,May,3.0,2.0,8.0,2.0,Returning_Visitor,0.0,No
10.0,252.5,2.0,506.0,14.0,289.6666667,0.0,0.021212121,29.77418182,0.0,May,2.0,4.0,4.0,2.0,,0.0,Yes
0.0,0.0,0.0,0.0,3.0,242.0,0.066666667,0.133333333,0.0,0.0,May,3.0,2.0,4.0,3.0,Returning_Visitor,0.0,No
1.0,18.1,2.0,72.5,9.0,136.2833333,0.018181818,0.027272727000000004,0.0,0.0,June,2.0,2.0,2.0,2.0,New_Visitor,0.0,No
0.0,0.0,0.0,0.0,3.0,189.0,0.0,0.066666667,0.0,0.0,Mar,3.0,2.0,8.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,3.0,105.0,0.0,0.033333333,0.0,0.0,Dec,2.0,2.0,2.0,6.0,Returning_Visitor,0.0,No
1.0,24.5,0.0,0.0,47.0,1330.375,0.004347826,0.015450311,0.0,0.0,Dec,2.0,2.0,7.0,8.0,New_Visitor,0.0,No
0.0,0.0,0.0,0.0,12.0,249.5,0.005555556,0.025,0.0,0.0,Mar,2.0,7.0,7.0,1.0,Returning_Visitor,0.0,No
